wo_num,part_num,description,customer,qty_tbr,yield,mrb,scrap,due,process,timestamp
10176,D_351-2181-21.A,"HOUSING, BEARING COVER",VECTOR AEROSPACE LTD.,23,67,0,0,7,"BEARING, SUPPORT",2024-09-17 5:04
10177,F_01340365-021.01,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,94,3,0,0,81,"SCREW, LOCKING",2024-09-17 5:04
10178,F_01340365-021.01,"PLATE, ROTOR GUIDE",AURORA AIR SYSTEMS,0,73,0,0,88,"RIVET, MOUNTING",2024-09-17 5:04
10179,F_01677497-060.02,"SPRING, ROTOR STABILIZER",PHOENIX AVIATION CORP.,35,4,0,0,15,"PLUG, END CAP",2024-09-17 5:04
10180,F_01677497-060.02,"BUSHING, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,27,38,0,0,61,"BRACE, STABILIZER",2024-09-17 5:04
10181,F_01677497-060.02,"AXLE, MAIN DRIVE",STARLINE AEROSPACE LLC,15,22,0,0,12,"COUPLER, SHAFT",2024-09-17 5:04
10182,F_01677497-060.02,"PIN, ROTATION",ATLAS AIR COMPONENTS,0,71,0,0,8,"WHEEL, TORSION",2024-09-17 5:04
10183,F_001-MDWG-000580.B,"DISK, ROTOR",NOVA AEROSPACE SYSTEMS,0,97,0,0,8,"CONNECTOR, MAIN ASSY",2024-09-17 5:04
10184,F_01141825-502.03,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,30,84,0,0,60,"CLAMP, RETENTION",2024-09-17 5:04
10185,F_AEC757164D1M.C,"BOLT, LOWER MOUNT",TERA TECHNOLOGIES LTD.,83,43,0,0,45,"LINK, CONTROL",2024-09-17 5:04
10186,F_Y34343A-00.02,"SEAL, BEARING N.D.E.",PHOENIX AVIATION CORP.,95,48,0,0,85,"FLANGE, SEALING",2024-09-17 5:04
10187,F_01800080-001.04,"FRAME, MAIN INSPECTION UNIT",HORIZON ELECTRICAL SYSTEMS,43,63,0,0,49,"BRACKET, MOUNT",2024-09-17 5:04
10188,F_001-MDWG-000580.B,"CLIP, LOCK",STARLINE AEROSPACE LLC,29,59,0,0,78,"GUIDE, SLIDE",2024-09-17 5:04
10189,F_GA02361600403-802.C,"WASHER-SPLINED, DRIVE LINK",VENTURE AEROSPACE GMBH,0,2,0,0,45,"CLIP, HOLDING",2024-09-17 5:04
10190,F_GA02361600403-801.C,"BRACKET, SUPPORT",SKYWORKS SOLUTIONS,0,12,0,0,100,"BRUSH, CONTACT",2024-09-17 5:04
10191,F_002-MDWG-000764.B,"ROD, ROTOR",ATLAS AIR COMPONENTS,0,19,0,3,43,"TUBE, EXTENSION",2024-09-17 5:04
10192,F_002-MDWG-000764.B,"WASHER, FIXTURE",TERA TECHNOLOGIES LTD.,51,57,0,0,9,"SHIELD, PROTECTIVE",2024-09-17 5:04
10193,F_002-MDWG-000764.B,"PANEL, MIDSECTION",NEXUS AIRCRAFT SYSTEMS,0,53,0,0,12,"BUSHING, INTERLOCK",2024-09-17 5:04
10194,F_002-MDWG-000764.B,OPERATIONS,PHOENIX AVIATION CORP.,70,29,0,0,60,"BOLT, TENSION",2024-09-17 5:04
10195,F_002-MDWG-000764.B,"GROMMET, BUFFER",VECTOR AEROSPACE LTD.,35,41,0,0,66,"BRACE, LOWER SUPPORT",2024-09-17 5:04
10196,F_002-MDWG-000764.B,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,53,70,0,0,95,"HOOK, FASTENER",2024-09-17 5:04
10197,F_002-MDWG-000764.B,"WASHER-SPLINED, DRIVE LINK",SKYLINE AEROSPACE SP. Z O.O.,0,47,0,0,6,"PIN, RETENTION",2024-09-17 5:04
10198,F_001-MDWG-000582.B,"CAP, END STOP",STARLINE AEROSPACE LLC,45,28,0,0,45,"PLATE, LOCKING",2024-09-17 5:04
10199,F_C1M5809LA002.A,"PLUG, END CAP",PHOENIX AVIATION CORP.,0,100,0,0,26,"SCREW, TORSION",2024-09-17 5:04
10200,F_C1M5809RA002.A,"PIN, ROTOR SHAFT",HORIZON ELECTRICAL SYSTEMS,97,90,0,0,45,"GASKET, FLUID SEAL",2024-09-17 5:04
10201,F_8658-1110-01.C,"STUD, ROTOR ALIGNMENT",AURORA AIR SYSTEMS,0,41,0,0,39,"KNOB, ADJUSTMENT",2024-09-17 5:04
10202,F_PR026(T-8554-4051-20).01,"TENSION BUMPER, SIZE 35",COSMOS AERONAUTICS INC.,11,20,0,0,87,"SPRING, RETURN",2024-09-17 5:04
10203,D_2009645-001-ML-OP1.01,"WASHER, SUPPORT",VECTOR AEROSPACE LTD.,0,36,0,0,26,"ROD, CONNECTOR",2024-09-17 5:04
10204,D_2009645-001-ML-OP1.01,"DOME, UPPER MACHINING",AURORA AIR SYSTEMS,65,39,0,0,74,"PAD, CUSHION",2024-09-17 5:04
10205,D_2181422-001-ML-OP1.01,"RING, LOCKING MECHANISM",ATLAS AIR COMPONENTS,9,62,0,0,27,"STUD, RETAINER",2024-09-17 5:04
10206,D_2181422-001-ML-OP1.01,"TUBE, CHAMBER FLOW",SKYLINE AEROSPACE SP. Z O.O.,8,75,0,0,37,"FRAME, SECONDARY UNIT",2024-09-17 5:04
10209,F_AEC757164D1M.C,"WASHER, RETENTION PLATE",NOVA AEROSPACE SYSTEMS,0,58,0,0,11,"BLADE, ROTARY",2024-09-17 5:04
10210,F_AEC757164D1M.C,"SHAFT, GEAR DRIVE",VECTOR AEROSPACE LTD.,90,40,0,0,43,"CLAMP, ALIGNMENT",2024-09-17 5:04
10211,F_AEC757164D1M.C,"BEARING, PLATE MOUNT",STARLINE AEROSPACE LLC,20,38,0,0,73,"RING, SEAL",2024-09-17 5:04
10212,F_AEC757164D1M.C,"SHAFT, ROTOR ASSEMBLY",COSMOS AERONAUTICS INC.,0,50,0,0,1,"BEARING, ROTATION",2024-09-17 5:04
10213,F_AEC757164D1M.C,"PLUG, ROTOR SEAL",SKYLINE AEROSPACE SP. Z O.O.,0,88,0,0,66,"PANEL, SUPPORT",2024-09-17 5:04
10214,F_01385062-510.02,"BEARING, LOWER SPINDLE",NEXUS AIRCRAFT SYSTEMS,0,85,0,0,69,"BUSHING, TENSION",2024-09-17 5:04
10215,F_01385062-510.02,"BRACKET, TORSION LINK",VENTURE AEROSPACE GMBH,58,65,0,0,30,"HANDLE, LEVER",2024-09-17 5:04
10216,F_ADC73220Y5D2T.A,"NUT, BEARING SPACER",SKYWORKS SOLUTIONS,0,97,0,0,17,"SLEEVE, FASTENER",2024-09-17 5:04
10217,D_161W1308-1.0,"WASHER-SPLINED, ALIGNMENT",NOVA AEROSPACE SYSTEMS,52,93,0,0,45,"PLATE, MOUNTING",2024-09-17 5:04
10218,D_161W1308-1.0,"HOUSING, BEARING COVER",SKYWORKS SOLUTIONS,53,47,0,0,32,"RETAINER, SPRING",2024-09-17 5:04
10219,F_721Z3394-57.A,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,0,25,0,0,93,"TUBE, FLOW CONTROL",2024-09-17 5:04
10220,F_01140378-502.06,"PLATE, ROTOR GUIDE",SKYWORKS SOLUTIONS,0,53,0,0,52,"PIN, LOCKING",2024-09-17 5:04
10221,F_2144M6001-1.DIRAC,"SPRING, ROTOR STABILIZER",TERA TECHNOLOGIES LTD.,80,67,0,0,57,"ARM, STABILIZER",2024-09-17 5:04
10222,F_AEC757164D1M.C,"BUSHING, LOWER MOUNT",PHOENIX AVIATION CORP.,75,59,0,0,82,"CONNECTOR, LINK",2024-09-17 5:04
10223,F_AEC757164D1M.C,"AXLE, MAIN DRIVE",HORIZON ELECTRICAL SYSTEMS,0,78,0,0,99,"CLAMP, PRESSURE",2024-09-17 5:04
10224,F_AEC757164D1M.C,"PIN, ROTATION",STARLINE AEROSPACE LLC,57,62,0,0,1,"COVER, MAIN ASSEMBLY",2024-09-17 5:04
10225,F_982R067999.J,"DISK, ROTOR",VENTURE AEROSPACE GMBH,0,99,0,0,92,"CORE, STATOR",2024-09-17 5:04
10226,F_01141825-506.01,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,0,65,0,0,24,"BOLT, UPPER ARM",2024-09-17 5:04
10228,F_01677497-060.02,"BOLT, LOWER MOUNT",ATLAS AIR COMPONENTS,68,91,0,0,74,"GASKET, SEAL N.E.S.",2024-09-17 5:04
10229,F_01677497-060.02,"SEAL, BEARING N.D.E.",TERA TECHNOLOGIES LTD.,0,18,0,0,33,"FRAME, PRIMARY INSP UNIT",2024-09-17 5:04
10230,F_01677497-060.02,"FRAME, MAIN INSPECTION UNIT",NEXUS AIRCRAFT SYSTEMS,11,60,0,0,64,"CLIP, RETENTION",2024-09-17 5:04
10231,F_01677497-060.02,"CLIP, LOCK",PHOENIX AVIATION CORP.,10,95,0,0,45,"DISK, ROTATION",2024-09-17 5:04
10232,F_01677497-060.02,"WASHER-SPLINED, DRIVE LINK",VECTOR AEROSPACE LTD.,9,46,0,0,6,"RING, FASTENER",2024-09-17 5:04
10233,F_01677497-060.02,"BRACKET, SUPPORT",COSMOS AERONAUTICS INC.,0,36,0,0,38,"BRACKET, SUPPORT",2024-09-17 5:04
10234,F_01340368-043.04,"ROD, ROTOR",SKYLINE AEROSPACE SP. Z O.O.,0,68,0,0,58,"PIN, ALIGNMENT",2024-09-17 5:04
10237,F_AEC757164D1M.C,"WASHER, FIXTURE",STARLINE AEROSPACE LLC,93,19,0,0,20,"PLATE, MIDSECTION",2024-09-17 5:04
10238,F_7003036.E,"PANEL, MIDSECTION",PHOENIX AVIATION CORP.,0,72,0,0,48,TASKS,2024-09-17 5:04
10239,F_7007367.A,OPERATIONS,HORIZON ELECTRICAL SYSTEMS,0,19,0,0,56,"GROMMET, BUFFER",2024-09-17 5:04
10240,D_2143A6311-101.AC,"GROMMET, BUFFER",AURORA AIR SYSTEMS,0,15,0,0,11,"SEAL, CUSHION",2024-09-17 5:04
10241,D_2143A6312-102.AA,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,0,42,0,0,94,"CLIP, FIXTURE",2024-09-17 5:04
10243,F_01335577-510M01-DEV.01,"WASHER-SPLINED, DRIVE LINK",VECTOR AEROSPACE LTD.,75,4,0,0,45,"COVER, ASSEMBLY",2024-09-17 5:04
10244,F_01335577-020M01-DEV.02,"CAP, END STOP",AURORA AIR SYSTEMS,0,89,0,0,82,"GEAR, TRANSMISSION",2024-09-17 5:04
10245,D_Y46125A-00.01,"PLUG, END CAP",ATLAS AIR COMPONENTS,42,10,0,0,26,"MODULE, CONNECTION",2024-09-17 5:04
10246,D_Y46126A-00.01,"PIN, ROTOR SHAFT",SKYLINE AEROSPACE SP. Z O.O.,47,48,0,0,66,"STUD, ALIGNMENT",2024-09-17 5:04
10247,F_ADC44112D211.NC,"STUD, ROTOR ALIGNMENT",NOVA AEROSPACE SYSTEMS,38,75,0,0,13,"CAP, LOCK",2024-09-17 5:04
10249,F_982R067999.J,"TENSION BUMPER, SIZE 36",VECTOR AEROSPACE LTD.,94,98,0,0,70,"PIN, ANCHOR",2024-09-17 5:04
10250,F_01335577-020.03,"WASHER, SUPPORT",STARLINE AEROSPACE LLC,0,73,0,0,84,"SPACER, UPPER BRACE",2024-09-17 5:04
10251,F_01335577-020.03,"DOME, UPPER MACHINING",COSMOS AERONAUTICS INC.,0,24,0,0,8,"ROD, GUIDE",2024-09-17 5:04
10252,F_01335577-020.03,"RING, LOCKING MECHANISM",SKYLINE AEROSPACE SP. Z O.O.,14,47,0,0,71,"BEARING, SUPPORT",2024-09-17 5:04
10253,F_01335577-020.03,"TUBE, CHAMBER FLOW",NEXUS AIRCRAFT SYSTEMS,0,1,0,0,25,"SCREW, LOCKING",2024-09-17 5:04
10254,F_218488.B_RWK,"WASHER, RETENTION PLATE",VENTURE AEROSPACE GMBH,14,22,0,0,86,"RIVET, MOUNTING",2024-09-17 5:04
10255,F_721Z3394-51.B,"SHAFT, GEAR DRIVE",SKYWORKS SOLUTIONS,92,91,0,0,46,"PLUG, END CAP",2024-09-17 5:04
10256,F_721Z3394-51.B,"BEARING, PLATE MOUNT",TERA TECHNOLOGIES LTD.,0,25,0,0,58,"BRACE, STABILIZER",2024-09-17 5:04
10257,F_721Z3394-51.B,"SHAFT, ROTOR ASSEMBLY",VECTOR AEROSPACE LTD.,0,86,0,0,50,"COUPLER, SHAFT",2024-09-17 5:04
10258,F_721Z3394-51.B,"PLUG, ROTOR SEAL",NOVA AEROSPACE SYSTEMS,90,29,0,0,29,"WHEEL, TORSION",2024-09-17 5:04
10259,F_721Z3394-51.B,"BEARING, LOWER SPINDLE",AURORA AIR SYSTEMS,24,28,0,0,6,"CONNECTOR, MAIN ASSY",2024-09-17 5:04
10260,F_721Z3394-51.B,"BRACKET, TORSION LINK",PHOENIX AVIATION CORP.,5,67,0,0,33,"CLAMP, RETENTION",2024-09-17 5:04
10261,F_721Z3394-53.B,"NUT, BEARING SPACER",HORIZON ELECTRICAL SYSTEMS,77,54,0,0,42,"LINK, CONTROL",2024-09-17 5:04
10262,F_721Z3394-53.B,"WASHER-SPLINED, ALIGNMENT",STARLINE AEROSPACE LLC,0,2,0,0,17,"FLANGE, SEALING",2024-09-17 5:04
10263,F_721Z3394-53.B,"HOUSING, BEARING COVER",ATLAS AIR COMPONENTS,0,41,0,0,32,"BRACKET, MOUNT",2024-09-17 5:04
10264,F_721Z3394-53.B,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,0,60,0,0,23,"GUIDE, SLIDE",2024-09-17 5:04
10265,F_721Z3394-53.B,"PLATE, ROTOR GUIDE",SKYWORKS SOLUTIONS,36,14,0,0,1,"CLIP, HOLDING",2024-09-17 5:04
10266,F_721Z3394-53.B,"SPRING, ROTOR STABILIZER",TERA TECHNOLOGIES LTD.,89,43,0,0,49,"BRUSH, CONTACT",2024-09-17 5:04
10267,F_AEC757164D1M.C,"BUSHING, LOWER MOUNT",PHOENIX AVIATION CORP.,23,1,0,0,55,"TUBE, EXTENSION",2024-09-17 5:04
10268,F_AEC757164D1M.C,"AXLE, MAIN DRIVE",HORIZON ELECTRICAL SYSTEMS,85,60,0,0,60,"SHIELD, PROTECTIVE",2024-09-17 5:04
10269,F_AEC757164D1M.C,"PIN, ROTATION",STARLINE AEROSPACE LLC,36,25,0,0,36,"BUSHING, INTERLOCK",2024-09-17 5:04
10270,F_2009645-001.01,"DISK, ROTOR",VENTURE AEROSPACE GMBH,92,91,0,0,99,"BOLT, TENSION",2024-09-17 5:04
10271,F_2009645-001.01,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,0,23,0,0,21,"BRACE, LOWER SUPPORT",2024-09-17 5:04
10272,F_003-MDWG-000065.A,"BOLT, LOWER MOUNT",ATLAS AIR COMPONENTS,6,33,0,0,9,"HOOK, FASTENER",2024-09-17 5:04
10273,F_003-MDWG-000065.A,"SEAL, BEARING N.D.E.",TERA TECHNOLOGIES LTD.,96,74,0,0,83,"PIN, RETENTION",2024-09-17 5:04
10274,F_003-MDWG-000065.A,"FRAME, MAIN INSPECTION UNIT",NEXUS AIRCRAFT SYSTEMS,0,8,0,0,59,"PLATE, LOCKING",2024-09-17 5:04
10276,F_00333505-501.A,"CLIP, LOCK",PHOENIX AVIATION CORP.,37,85,0,0,12,"SCREW, TORSION",2024-09-17 5:04
10277,F_1201-33503-801.-,"WASHER-SPLINED, DRIVE LINK",VECTOR AEROSPACE LTD.,48,89,0,0,76,"GASKET, FLUID SEAL",2024-09-17 5:04
10278,F_1201-33503-801.-,"BRACKET, SUPPORT",COSMOS AERONAUTICS INC.,50,91,0,0,4,"KNOB, ADJUSTMENT",2024-09-17 5:04
10279,F_001-MDWG-000580.B,"ROD, ROTOR",SKYLINE AEROSPACE SP. Z O.O.,0,75,0,0,22,"SPRING, RETURN",2024-09-17 5:04
10280,F_C2M4602CA002.A,"WASHER, FIXTURE",STARLINE AEROSPACE LLC,100,33,0,0,60,"ROD, CONNECTOR",2024-09-17 5:04
10281,F_003-MDWG-000071.C,"PANEL, MIDSECTION",PHOENIX AVIATION CORP.,0,55,0,0,90,"PAD, CUSHION",2024-09-17 5:04
10282,F_003-MDWG-000071.C,OPERATIONS,HORIZON ELECTRICAL SYSTEMS,36,15,0,0,62,"STUD, RETAINER",2024-09-17 5:04
10283,F_01759348-010.03,"GROMMET, BUFFER",AURORA AIR SYSTEMS,25,19,0,0,26,"FRAME, SECONDARY UNIT",2024-09-17 5:04
10284,F_04P512846-7.A000,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,0,54,0,0,91,"BLADE, ROTARY",2024-09-17 5:04
10285,F_1000207-019.01,"WASHER-SPLINED, DRIVE LINK",VECTOR AEROSPACE LTD.,85,96,0,0,74,"CLAMP, ALIGNMENT",2024-09-17 5:04
10287,F_00333505-501.A,"CAP, END STOP",AURORA AIR SYSTEMS,69,64,0,0,84,"RING, SEAL",2024-09-17 5:04
10288,F_00333505-501.A,"PLUG, END CAP",ATLAS AIR COMPONENTS,40,99,0,0,26,"BEARING, ROTATION",2024-09-17 5:04
10289,F_00333505-501.A,"PIN, ROTOR SHAFT",SKYLINE AEROSPACE SP. Z O.O.,0,55,0,0,51,"PANEL, SUPPORT",2024-09-17 5:04
10290,F_00333505-501.A,"STUD, ROTOR ALIGNMENT",NOVA AEROSPACE SYSTEMS,0,44,0,0,81,"BUSHING, TENSION",2024-09-17 5:04
10291,F_002-MDWG-000764.B,"TENSION BUMPER, SIZE 37",VECTOR AEROSPACE LTD.,5,29,0,2,23,"HANDLE, LEVER",2024-09-17 5:04
10292,F_002-MDWG-000764.B,"WASHER, SUPPORT",STARLINE AEROSPACE LLC,20,43,0,0,91,"SLEEVE, FASTENER",2024-09-17 5:04
10293,F_002-MDWG-000764.B,"DOME, UPPER MACHINING",COSMOS AERONAUTICS INC.,40,12,0,0,53,"PLATE, MOUNTING",2024-09-17 5:04
10294,F_002-MDWG-000764.B,"RING, LOCKING MECHANISM",SKYLINE AEROSPACE SP. Z O.O.,0,13,0,0,41,"RETAINER, SPRING",2024-09-17 5:04
10295,F_002-MDWG-000764.B,"TUBE, CHAMBER FLOW",NEXUS AIRCRAFT SYSTEMS,57,71,0,0,51,"TUBE, FLOW CONTROL",2024-09-17 5:04
10296,F_002-MDWG-000764.B,"WASHER, RETENTION PLATE",VENTURE AEROSPACE GMBH,9,49,0,0,94,"PIN, LOCKING",2024-09-17 5:04
10297,F_002-MDWG-000764.B,"SHAFT, GEAR DRIVE",SKYWORKS SOLUTIONS,25,57,0,0,32,"ARM, STABILIZER",2024-09-17 5:04
10298,F_002-MDWG-000764.B,"BEARING, PLATE MOUNT",TERA TECHNOLOGIES LTD.,0,96,0,0,93,"CONNECTOR, LINK",2024-09-17 5:04
10299,F_002-MDWG-000764.B,"SHAFT, ROTOR ASSEMBLY",VECTOR AEROSPACE LTD.,9,23,0,0,85,"CLAMP, PRESSURE",2024-09-17 5:04
10300,F_002-MDWG-000764.B,"PLUG, ROTOR SEAL",NOVA AEROSPACE SYSTEMS,50,82,0,0,81,"COVER, MAIN ASSEMBLY",2024-09-17 5:04
10301,F_2181422-001.01,"BEARING, LOWER SPINDLE",AURORA AIR SYSTEMS,0,99,0,0,31,"CORE, STATOR",2024-09-17 5:04
10302,F_2181422-001.01,"BRACKET, TORSION LINK",PHOENIX AVIATION CORP.,52,20,0,0,77,"BOLT, UPPER ARM",2024-09-17 5:04
10303,F_218488.B,"NUT, BEARING SPACER",HORIZON ELECTRICAL SYSTEMS,0,23,0,0,47,"GASKET, SEAL N.E.S.",2024-09-17 5:04
10304,F_1719595.F,"WASHER-SPLINED, ALIGNMENT",STARLINE AEROSPACE LLC,0,83,0,0,58,"FRAME, PRIMARY INSP UNIT",2024-09-17 5:04
10305,F_04P512846-7.A000,"HOUSING, BEARING COVER",ATLAS AIR COMPONENTS,98,34,0,0,70,"CLIP, RETENTION",2024-09-17 5:04
10306,D_46865-3.AD,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,16,59,0,0,6,"DISK, ROTATION",2024-09-17 5:04
10307,F_01340368-043.04,"PLATE, ROTOR GUIDE",SKYWORKS SOLUTIONS,50,94,0,0,56,"RING, FASTENER",2024-09-17 5:04
10309,F_982R067999.J,"SPRING, ROTOR STABILIZER",TERA TECHNOLOGIES LTD.,0,23,0,0,48,"BRACKET, SUPPORT",2024-09-17 5:04
